Export, SHELL32.dll
Ordinal	Address	Name
000002C9	EC3C0005
000002CA	76B874DF
000002CB	5028F633
000002CC	9BB18B56
000002CD	600B8B57
000002CE	C4BD0474
000002CF	938089C6
000002D0	1A5B840F
000002D1	CD512474
000002D2	EC3C068B
000002D3	D5BD0040
000002D4	FCCA50FF
000002D5	4E36E9FF
000002D6	023D03F3
000002D7	B23D0002
000002D8	9BB1FF14
000002D9	15C10FC0
000002DA	BCC6C73B
000002DB	7FC80C45
000002DC	69C515FF
000002DD	B53CFCF2
000002DE	FCA3068B
000002DF	77401518
000002E0	FCA3068B
000002E1	EC3C0005
000002E2	76B874DF
000002E3	5028F633
000002E4	9BB18B56
000002E5	600B8B57
000002E6	C4BD0474
000002E7	938089C6
000002E8	1A5B840F
000002E9	CD512474
000002EA	D245A304
000002EB	C7458B0C
000002EC	D5BD0040
000002ED	FCCA50FF
000002EE	4E36E9FF
000002EF	023D03F3
000002F0	B23D0002
000002F1	9BB1FF14
000002F2	15C10FC0

